9692,2259,201,2384,2487,5535,17568,8048,1575,2207,4620
9693,9573,7601,15331,5178,7537,3929,10548,11444,8686,4837
9694,12084,9991,4360,16946,12232,16703,10226,16349,10363,1700
9695,8176,489,10819,11739,12591,9746,5041,11095,1654,11262
9696,14015,6674,16152,6217,11592,16576,6636,10549,4584,8542
9697,7151,2536,17045,915,11876,13131,11048,2373,15023,4854
9698,10258,6217,147,318,5790,3284,1614,14015,13749,4368
9699,10933,9686,15739,8742,10545,2519,8671,11014,645,8194
9700,14783,13038,276,11953,11146,3632,7013,12048,10629,13984
9701,2384,9195,12226,11391,14261,6967,14938,15442,10265,4720
9702,940,3414,2690,13251,11089,11931,10947,11265,4100,9788
9703,4215,17022,10798,3639,8245,15504,1186,11261,8150,11465
9704,12478,10779,11472,4244,1055,14070,12578,10018,14828,12442
9705,10084,15974,2043,990,10433,9472,6806,1969,14155,11378
9706,11504,9612,12437,2846,2330,15288,11017,13299,7945,2620
9707,10735,3016,6452,3294,1942,11895,10187,2092,17712,13263
9708,12247,1516,124,8132,15964,8200,15562,3249,2931,13137
9709,3507,9817,7791,12272,9907,19,6165,16263,3708,14256
9710,10558,10350,7105,4061,14565,3530,17740,11403,11394,17117
9711,13870,4459,10677,10578,12368,14474,4351,11180,11423,11243
9712,10890,13512,10955,5518,10808,13082,11573,12186,3315,10433
9713,12285,3796,9593,8046,10101,9229,789,9355,11588,883
9714,13283,10113,11797,7857,5241,5746,1313,16934,4526,12062
9715,12291,9311,14789,13587,11832,842,2083,8950,4110,16843
9716,10632,15326,1970,17118,15981,7256,10312,608,3317,2494
9717,10294,7038,763,8329,11227,1853,10159,12931,13261,12140
9718,11647,10114,8884,9410,12132,4138,10178,11051,3071,11844
9719,17300,13354,13753,4303,15120,10533,13589,17615,7084,5852
9720,1351,8554,2774,376,17284,9732,16073,17364,3008,6116
9721,15541,3179,2504,14814,11033,11381,2815,12829,5077,3447
9722,2794,3752,16979,11197,4085,10783,3304,6435,5093,15174
9723,14028,12319,1577,2863,10949,12380,1764,3592,4481,12341
9724,10503,12255,12810,10274,10712,13244,12160,12926,12818,11192
9725,14151,2045,5338,13995,15772,1032,2181,5454,256,10729
9726,11189,9379,2863,10488,10949,1764,2850,14015,2571,4232
9727,10582,14585,356,17033,3054,11166,11307,346,707,11468
9728,11283,10042,12918,11064,11490,9960,9592,11521,11089,11781
9729,11242,12084,12232,10363,9279,11427,311,13082,10451,10774
9730,9597,15606,17362,11444,16574,11953,16160,6056,13478,1640
9731,10162,11573,11182,9295,9426,11904,9378,10159,10042,12293
9732,8554,14630,7540,17284,2353,1351,756,3511,15863,9720
9733,14211,15378,15657,11427,405,11935,11242,9598,10277,12892
9734,14372,13230,990,11845,840,10084,2408,10560,10360,10191
9735,14625,7099,9486,7143,6316,10318,2039,7440,9707,9846
9736,12353,13344,13911,14684,3883,15390,5733,1824,11501,13104
9737,3122,7278,16620,84,9296,10726,3910,5801,14661,16162
9738,283,11919,12500,711,12195,11038,9609,652,11918,13207
9739,5661,15708,10411,6924,11772,14537,17670,10431,15873,2206
9740,11837,2920,10375,12365,11490,9617,3538,12862,1650,12399
9741,9882,12785,12476,10168,11521,12317,12918,9960,10123,9591
9742,15301,10924,13099,4722,82,10971,5316,13727,6645,186
9743,1508,11452,11623,1113,2971,3345,9830,15398,7113,991
9744,12829,2330,11504,6527,9203,6815,2846,12437,7945,2437
9745,10436,11875,11677,10170,10275,16459,9756,9471,9613,11337
9746,13439,11064,11152,12232,12084,12071,9818,175,12378,9592
9747,1134,11987,9350,16278,11647,9995,10114,15010,10281,9539
9748,14287,1427,16117,11381,11418,16458,5611,9721,14207,13984
9749,13521,5974,1433,87,15019,8925,3032,9104,559,12750
9750,10039,13502,14015,4926,1553,11946,456,11543,13068,7860
9751,9698,13012,10544,9956,2681,12041,6217,3992,767,1850
9752,10242,2374,13201,8406,3202,11571,15389,3995,11617,5066
9753,10498,1966,17226,10398,278,14849,3514,9873,9579,17718
9754,1924,14887,6646,16405,1570,10714,6363,8069,12782,17731
9755,3607,9287,8069,7869,10931,10638,1924,9999,15559,6164
9756,11337,11283,10170,9800,12918,12470,12343,12317,9592,11677
9757,13251,2153,11837,12470,11490,11265,11089,9617,12002,10375
9758,15845,17718,17105,12616,278,8796,5550,16331,12480,17121
9759,13091,10172,9617,13216,12633,692,12911,16606,15436,9392
9760,13613,2151,2604,12964,14015,6636,139,7372,515,17142
9761,400,12919,1912,10111,3955,7360,5473,3009,6935,535
9762,8470,11171,11929,12263,9027,12487,12014,12678,9271,751
9763,9495,6421,8971,884,12258,10065,8878,11680,6506,11017
9764,10323,16019,12217,13415,11896,5289,1548,13724,669,1093
9765,12647,12046,17021,13931,12315,1177,2827,7307,9846,12563
9766,10961,477,11383,4011,15294,5508,479,3348,3212,7431
9767,11689,5240,11017,11628,243,11873,10288,450,16345,11274
9768,11677,12494,10123,12317,12672,12299,12470,9340,12911,11315
9769,11561,14551,7560,120,15611,9821,856,4541,177,7848
9770,12996,10499,15050,403,9658,4643,11381,9383,3507,9721
9771,11342,2270,8002,1576,6980,9793,2526,15167,17582,11260
9772,3568,6950,10815,13018,1677,10969,2065,11643,9763,9213
9773,10753,13932,10171,12941,11515,812,13012,16679,1563,4593
9774,10982,10451,10774,12034,11064,11242,12232,11165,9818,12084
9775,8069,11441,12782,6363,13397,14880,15059,4788,14405,9287
9776,10622,10835,11090,11690,12662,11663,11771,14541,10429,4374
9777,9920,7135,14561,5218,5673,16781,10333,13188,10074,16372
9778,6323,16656,12479,12590,9428,11230,17032,13214,3704,1449
9779,6377,2419,14543,16528,17590,15612,5927,2818,2036,8692
9780,12497,3858,10505,10996,13102,11717,3463,12862,10170,11337
9781,8193,17209,9698,13929,856,11561,17365,6727,1515,8350
9782,15047,17440,5574,3066,9017,13259,9523,5375,16474,14340
9783,11504,12437,2887,130,16228,7945,15503,3806,14015,8727
9784,8492,646,2256,12667,1164,14342,9733,12892,1401,10277
9785,13195,10436,10928,12071,14584,11337,9900,9592,9593,11064
9786,6786,16724,13042,9909,11271,2942,2938,3078,1256,1877
9787,425,8534,12335,3030,15909,8781,10991,9773,3229,7470
9788,11089,12918,11283,10042,10947,11490,12785,11521,11443,12470
9789,2065,10364,9948,1283,17045,12961,402,15948,12341,9971
9790,11113,11876,11653,1386,10949,14015,7222,11793,6636,12961
9791,11504,7256,9636,1970,2330,7945,12733,130,1993,13012
9792,5703,13022,2075,16621,132,3188,7058,11168,14196,623
9793,12967,4909,12864,9771,5600,10116,12992,1576,1141,5918
9794,3362,17043,12712,9468,10584,10062,10942,4062,9684,7292
9795,3802,1944,7821,5740,6820,923,1927,5122,876,2549
9796,3182,10436,12015,11337,9592,11064,9654,12343,10928,10170
9797,6111,9523,16333,7679,10416,17390,1996,12147,16364,16249
9798,12911,11277,11283,12317,11315,9728,11888,10123,12299,10378
9799,1829,5527,12491,9356,17440,16156,13732,8260,5079,11769
9800,11283,11337,9756,9592,12918,12343,12470,10170,11089,10928
9801,1784,6790,161,9640,5316,186,2530,8864,17331,12182
9802,5921,6116,17712,10400,8947,6156,17284,6452,13931,12284
9803,12267,9017,17440,10969,549,15656,3553,8260,11009,1166
9804,9883,12712,9895,5123,7550,5916,7498,8251,15292,5122
9805,10612,12508,12085,9089,16412,10736,13251,12074,3305,3398
9806,12916,3105,821,14495,11996,6402,7194,11257,2003,12041
9807,4623,15168,1493,8559,6410,3973,9409,14059,15390,917
9808,7969,13447,7456,14933,11107,12170,11856,17471,1858,10709
9809,17087,3574,11336,10539,1572,3273,4094,7464,8100,6968
9810,15896,16157,14687,9001,13147,9958,10439,370,12711,12657
9811,17122,13407,11112,5310,17364,737,2901,10399,5404,2846
9812,4815,1638,10345,15921,15908,16517,104,9712,10895,11912
9813,5260,786,3693,4620,8799,1587,5134,10971,6749,9612
9814,12447,11099,9443,1089,16628,14564,7037,9445,10945,15276
9815,12564,15452,10401,17162,11241,13263,8979,14790,7015,2062
9816,10585,12962,4404,12973,10888,7120,11260,16132,13122,17659
9817,13454,10115,12383,15778,13350,13285,10923,4406,5574,1327
9818,11064,10042,12293,9728,11283,9960,11521,12232,12034,10225
9819,14120,11551,13186,12757,7940,11295,4415,11623,9605,11693
9820,11763,7074,4743,3986,11326,52,12556,4559,2065,15201
9821,14714,10932,9769,3094,6346,9333,2451,10975,16832,17300
9822,2766,13191,12496,2914,11592,12880,8350,11561,9515,15407
9823,11252,10047,3010,555,2398,7902,3283,7688,8770,5212
9824,12248,11796,11092,9669,6081,11052,10810,10930,9487,3794
9825,15535,8573,737,10150,8800,11861,1397,9366,12319,14798
9826,1882,76,1017,10654,14235,9619,11480,6063,12135,13588
9827,6009,2029,11821,6431,399,10183,2004,5203,7103,12932
9828,12605,9960,10042,11283,12918,10225,13302,11064,11398,12343
9829,4787,6116,11748,13346,15360,1453,17284,12037,791,218
9830,11324,2549,7759,12333,13715,6680,1461,5453,876,15232
9831,10923,9294,4124,16370,17005,11352,1182,11567,4133,11855
9832,3980,15665,6695,12380,11437,10150,11387,14872,3214,11360
9833,12784,10446,734,17524,11994,12188,13453,3421,11222,11926
9834,14597,15635,11386,15275,9401,1501,2975,8715,11444,7
9835,7118,478,655,14562,667,8017,9192,10445,12135,1203
9836,12008,12242,1652,10361,11958,11922,463,504,10682,11523
9837,12973,10008,11933,11308,13122,10897,11778,12268,10530,11260
9838,9991,9279,9729,11242,3506,10363,3510,12084,1700,424
9839,12616,2970,17121,15412,17105,4093,8796,11411,12480,11093
9840,7481,11175,6410,9892,11078,13503,4223,15605,11947,3973
9841,11771,10168,10835,9471,11663,9591,12476,13318,13081,10378
9842,11073,301,8193,9375,12865,4654,1826,10469,2999,3123
9843,5798,1523,1356,9665,2345,17750,15692,17598,11569,5816
9844,10568,12934,17104,4027,3274,2711,8372,681,10436,13098
9845,13094,12652,9327,16356,8187,7657,4682,16918,1660,7744
9846,13387,11056,13931,10400,12905,2818,6452,9802,376,14449
9847,10397,9015,1600,11910,16756,3152,330,4269,10275,12056
9848,2944,10580,5258,13413,7041,10613,12824,639,13082,10774
9849,3410,5638,3334,6220,4155,14830,12846,12366,8024,3404
9850,792,12548,12341,17192,1397,17333,11653,687,10908,7116
9851,82,12007,716,10548,7679,12651,6579,5316,14353,574
9852,12979,3284,3732,11986,10487,14015,567,12201,10725,5649
9853,9484,6217,2681,14136,12041,12241,12729,12271,15008,3361
9854,9366,4232,1764,8114,1290,10005,4436,11836,3700,2138
9855,11572,5802,8305,11371,10397,1995,8403,1019,6217,15083
9856,10082,17361,9415,15820,11775,2775,225,10596,9232,11376
9857,9258,11281,9522,12657,12921,11322,9568,16157,5053,9001
9858,9114,6289,8487,2983,15023,12409,12713,11790,14308,16079
9859,10921,12238,9756,13050,13102,11149,11999,9645,10170,10596
9860,13347,15877,1900,13305,15559,5725,3850,6009,6770,10370
9861,1938,16398,9291,10045,10081,7637,1764,4316,15051,1952
9862,13602,9320,10612,11183,13481,9757,12732,8337,13702,13269
9863,12918,12317,10123,11677,9960,10168,12047,12785,12470,9882
9864,16022,13313,2114,11859,10027,2618,10666,12513,6957,12400
9865,6780,5572,11549,16029,230,2267,890,2629,10781,12114
9866,17523,5060,13694,10456,12848,1280,3117,12082,8912,15954
9867,15618,2947,10742,10447,675,12701,5801,10726,2522,13054
9868,17055,11917,17370,1217,6154,12505,4525,2625,8670,27
9869,12930,6185,6277,11179,9930,2637,12403,4794,11143,10652
9870,7672,9789,10706,12680,12632,9623,2373,6364,4083,3901
9871,15299,14597,12990,16574,16160,6009,10183,14292,17736,10937
9872,1984,13769,4223,7175,1322,11981,16256,7078,6770,2774
9873,11440,12168,12903,1999,11995,13958,1296,12401,11819,95
9874,888,1667,12380,4020,10949,7834,14424,13021,12117,119
9875,12523,12846,9542,12456,10695,11307,12322,9524,12667,12781
9876,13060,6217,820,920,1330,17193,8193,13159,4362,17045
9877,9404,12548,2788,10735,14015,917,10400,9560,4203,9707
9878,12244,10226,12084,11638,10695,12232,10986,11198,3320,12096
9879,12829,2545,13976,9589,9372,549,13308,8056,4763,16451
9880,8201,9401,3792,6022,11011,9273,995,14626,16665,9412
9881,2614,11768,14030,4053,16122,845,8018,17193,12961,1330
9882,12918,12785,11521,10042,9960,11283,12317,11781,12155,11064
9883,9804,7550,9895,7498,8309,11436,2466,1064,9299,5453
9884,10946,9588,11386,8057,2978,2373,6217,343,4974,7977
9885,1960,4363,13247,4076,12821,17296,8157,2295,3637,10248
9886,11521,12918,9628,10042,12785,11283,11781,9960,12155,12317
9887,8646,6257,10675,3540,11634,975,276,14227,13215,6009
9888,9548,9378,11573,10159,9731,11888,10162,11904,12970,3269
9889,13485,8504,4717,13484,125,14297,16690,16978,10912,11567
9890,11861,12928,17266,15648,15709,4453,8103,481,16353,10188
9891,6425,2573,3308,5976,2061,4235,4494,17106,6838,15056
9892,9707,10735,6116,15390,9802,9840,17712,565,11078,8283
9893,9667,2041,14614,12712,10062,2315,5916,5115,7137,5122
9894,12006,11602,12893,13112,9537,12120,12394,59,4957,867
9895,11181,3257,6938,5070,12712,3353,14024,9883,2466,7722
9896,12326,8071,888,14772,13314,834,12390,12697,6885,12816
9897,6770,1900,8069,13347,13305,11534,15559,6258,13397,12463
9898,12311,12124,3740,12173,12800,5908,17434,4485,6505,4085
9899,9511,12618,10174,599,10221,14998,5135,13091,2285,13513
9900,10436,10928,11337,12071,13195,10170,9254,9756,12343,13298
9901,13881,6937,1988,7578,12958,12718,10185,9382,2603,10280
9902,16044,10851,3240,8042,3955,9334,9472,9041,6976,7547
9903,8839,5106,1532,9593,12228,5651,12015,12343,11065,10596
9904,9213,6277,3349,3508,965,10689,8296,11179,14107,11379
9905,9805,1346,10612,12085,10736,12875,6102,3305,3551,9089
9906,12351,2278,3311,14015,15003,9589,6636,87,1621,10549
9907,4133,8902,16370,9121,14444,8712,233,11355,9576,4810
9908,11607,11987,16278,11911,12828,13255,9350,10550,12582,12500
9909,2942,11271,5837,15777,2938,3078,8438,1256,7780,7158
9910,2846,1419,11504,14015,13699,4236,6577,2330,7945,10651
9911,2633,5197,11627,10566,8419,2708,16589,15850,1438,1298
9912,12095,5216,14398,15319,1577,10269,3440,11814,16818,12597
9913,10662,1983,9882,12785,12476,11521,12690,3925,9628,11064
9914,220,10399,402,9520,377,10410,14850,7567,9091,17548
9915,1796,14546,5376,3271,15984,11428,3556,2014,10132,8323
9916,12446,12890,2037,12661,12034,13015,1571,11969,12763,2348
9917,17668,2141,1796,5586,12632,12167,5270,7982,15926,4338
9918,17048,9308,3691,4673,11609,4044,6766,5870,3343,9069
9919,2049,13603,12695,697,448,12535,2824,10690,12510,1968
9920,7135,14561,9777,5218,10333,10127,16781,14184,2236,234
9921,1283,9789,13403,87,3748,2065,444,4710,16857,3627
9922,5590,6429,12886,2228,4168,2144,10283,2176,476,16419
9923,6492,3841,2756,17239,4118,16745,11551,2551,2315,16822
9924,16752,10751,16483,959,412,14851,1977,697,14885,10795
9925,11045,12278,10284,7464,9322,10599,11416,1572,9809,3273
9926,9900,11199,12343,9800,11337,9756,10436,12015,10928,13298
9927,4248,13015,12682,15631,12661,13058,1026,12890,564,12843
9928,11441,8069,10563,6363,10672,1924,6933,9287,714,12817
9929,12937,17682,5092,12956,2057,8226,14031,14111,4098,14806
9930,15673,15761,11628,11112,2604,3963,9104,15056,926,12657
9931,6217,2330,11876,17470,820,17255,14015,11841,16314,10715
9932,14213,17000,14340,6876,6636,5574,14015,4213,16462,15551
9933,1805,150,1701,3930,5757,11497,1285,13225,1398,2082
9934,17731,15986,7187,10638,8153,8069,10332,6770,6987,134
9935,1801,9905,1346,2059,371,9455,10509,6102,3659,3432
9936,13096,1077,17331,3717,12235,12460,12585,11020,15359,161
9937,4299,17199,14272,15967,10365,12925,8426,13819,15143,1818
9938,12197,12844,9353,10007,11819,3411,12231,717,10402,8457
9939,11149,11077,13050,10359,9617,334,10906,10375,9645,12911
9940,10627,9368,12034,10832,12890,9689,12661,4402,11064,17004
9941,14689,17290,14720,90,12332,12,14023,4536,1778,16645
9942,15980,2588,2970,10853,3697,15323,6354,13246,5193,11962
9943,12548,17042,10009,4875,13005,15077,10263,10574,14015,3795
9944,4462,14015,2318,2061,3050,2790,11703,2766,12475,8056
9945,11353,9678,4467,4223,10054,4424,287,13292,8478,7297
9946,668,9984,16491,12486,5884,420,10893,2981,14519,7765
9947,8308,13691,4553,12538,4607,12002,4167,12307,11512,4709
9948,9758,12616,9579,12245,15845,15097,3800,3514,17718,16331
9949,12767,11887,16791,8326,9525,3529,7718,14311,3500,17653
9950,4256,11490,10375,11283,11837,11209,12365,10078,9617,12470
9951,14497,15601,12562,12743,13216,13095,12067,10172,2199,10424
9952,4317,8805,14258,14161,786,8799,4419,17093,9423,79
9953,1053,8658,10150,13161,9161,3214,941,6217,8214,9318
9954,7424,3315,4454,9611,11378,17412,1969,10620,11903,13082
9955,11919,12667,10052,10711,10695,10655,12892,9681,4201,10055
9956,12041,12475,12362,9313,13305,4332,9721,6954,11381,5873
9957,11609,15620,9308,6411,10638,8936,3357,4421,1403,9911
9958,12711,10439,9810,13096,16157,15896,8890,14063,11825,9001
9959,10225,9828,10928,11696,13195,15342,12343,11398,9592,11356
9960,10042,12918,11283,12317,11781,11521,12435,11064,12470,12785
9961,3150,8744,7237,494,5538,13302,3541,14358,10451,11398
9962,1764,10356,6884,5855,2355,802,11562,2030,8018,9253
9963,12888,6304,13976,9643,11316,12932,1748,1339,10252,17301
9964,16995,3984,10951,1969,10433,9611,12218,10560,9954,6378
9965,6035,693,3525,12557,12207,8250,15962,4678,2801,1455
9966,2724,13292,3184,13871,13383,6040,2333,3408,1426,16588
9967,549,15744,243,17297,4236,6876,12829,8766,15778,9372
9968,16725,11069,8108,3813,11710,9177,5541,2776,9637,3524
9969,16974,15771,3755,756,11738,4223,10220,16131,15650,12284
9970,15732,17403,3570,13047,14322,8982,14011,4350,14631,11884
9971,2065,444,8356,14592,2926,17128,6950,1034,14015,7372
9972,14763,8583,11182,10785,12473,9426,13058,12074,9728,17679
9973,17084,11116,8587,14630,9802,8061,2894,17364,917,5595
9974,10158,11848,10359,11837,1578,10375,13050,9645,12115,10872
9975,8485,10768,14446,6474,542,1133,15248,1034,14530,8193
9976,15486,27,5334,3677,10824,1629,6154,15691,10136,11492
9977,9058,10967,2051,12336,12376,2873,2900,3232,5468,10732
9978,2934,11015,11946,2560,10106,13325,3786,10475,11692,13740
9979,2201,3445,950,13209,11841,9612,1397,5753,9196,11990
9980,14645,14015,1397,2373,6557,13307,12422,6321,11761,4854
9981,12470,12918,10123,12911,9340,13050,11490,11283,10359,12317
9982,2567,5307,14540,1717,7609,8421,15218,17532,11370,13603
9983,11101,10786,12824,9048,10096,4671,52,3221,17111,3807
9984,9946,16491,5884,420,2981,12486,14519,668,7883,7765
9985,13423,3680,3312,10378,12500,13102,9966,11490,12497,9471
9986,9598,11427,11242,13082,10808,10774,14219,12745,12896,13007
9987,11042,9295,11141,12593,11051,11846,11038,10446,10808,4479
9988,11533,10125,13625,9224,4144,12067,10910,7242,10423,5977
9989,87,3918,7531,11746,14769,12491,3963,9930,99,3144
9990,13005,3572,3748,14015,9894,16681,1858,12917,10932,11504
9991,10363,12084,12232,11242,424,9279,10451,12667,12102,10774
9992,8305,7313,12932,12873,6265,1995,42,2721,12796,5620
9993,9348,11105,9587,2787,1038,15746,14941,15206,10062,16745
9994,17018,5009,3969,11150,3358,4114,17722,10756,13054,6762
9995,9747,1134,11647,954,11166,645,10695,11911,12232,3714
9996,2011,12943,2892,9345,7675,4921,12498,14608,10385,16590
9997,10887,6021,10024,9367,9359,168,681,16046,12934,4027
9998,955,6460,1340,7287,4638,8095,1275,13033,5396,11264
9999,1369,12559,8069,6009,10332,134,10653,16610,6770,17731
10000,1215,12179,17209,7723,14628,11034,8859,10127,6298,9657
10001,14818,5388,17688,17045,7068,6298,12807,1376,12341,17325
10002,2852,3003,10328,208,10797,14177,338,12619,17177,4547
10003,10523,5501,87,6189,2065,4104,1577,6164,14015,493
10004,10662,3879,17628,11184,12417,8315,10019,11295,473,6251
10005,9366,1397,1597,1290,11782,7410,2946,9854,4053,14368
10006,11207,17567,4700,13562,12984,14964,14332,15330,16386,11605
10007,12231,10993,9251,12351,12168,11258,9353,11319,11093,14470
10008,2179,12268,6242,11933,10477,10530,5726,3669,13722,11633
10009,9943,402,2065,440,87,10753,15288,9305,2620,1850
10010,2096,3919,13812,13435,188,11565,12688,5806,14414,15854
10011,328,13267,13294,14100,193,3516,15983,11554,7653,16059
10012,13232,3816,12913,11356,11199,13298,12580,10928,12343,10176
10013,12365,11490,11544,11283,10375,9728,12778,10042,10225,11209
10014,11799,4854,1764,2373,1827,13869,4969,14015,12963,1850
10015,8022,11305,5051,8979,11241,13989,10349,10735,12315,11671
10016,2546,12351,15097,3834,11319,3399,6361,9758,17718,3800
10017,10444,2826,6417,2373,10938,11873,5757,12151,11793,9081
10018,12442,16939,12578,10601,7877,10277,9351,13107,10276,12867
10019,10662,3879,473,12804,1741,6251,3446,10970,11551,14210
10020,12855,5294,12722,1733,12016,462,6001,2018,8436,11884
10021,13260,11870,756,12825,6217,11179,2781,2330,3235,16122
10022,10848,17539,10176,11199,5903,11848,9262,12343,11679,10503
10023,12364,202,10910,13608,11245,2513,3565,9988,17363,2383
10024,9359,9740,2920,14328,1043,10733,2868,10271,10044,8857
10025,5376,3915,9549,2552,5022,4770,944,10896,10715,1522
10026,14015,11788,3447,14906,12341,6636,1247,7372,15023,9696
10027,11859,10042,12513,1902,11521,9960,12918,12785,9882,12675
10028,8713,3842,5504,12492,6529,3402,13743,12135,4552,8461
10029,17696,9271,6593,9674,9304,10502,13910,12898,6516,3236
10030,11939,2368,8072,2776,673,11710,3524,7702,10877,2689
10031,15228,12746,11936,10416,7983,5794,16249,1415,1662,9450
10032,13107,12671,3469,11903,9351,1595,10277,10372,11980,11754
10033,4136,8563,12349,2897,13119,9265,12347,4031,3416,9254
10034,12883,12485,8374,10069,2492,4183,13929,10444,12543,1157
10035,5636,8336,1728,5406,4405,7963,2102,3777,6883,13739
10036,12075,7370,9593,10598,7166,13279,223,15769,12343,11337
10037,10013,11038,3082,12365,2920,9609,12931,1925,12275,11844
10038,2104,9288,3192,13227,7125,4678,5894,3835,5686,10712
10039,10976,1147,11656,15638,14015,12883,10843,3041,6636,5526
10040,13232,12115,956,9900,10012,10996,17565,12349,12580,10568
10041,12446,16676,9940,12539,12890,7713,2037,11969,2348,12661
10042,11781,11283,9960,12918,11521,11064,10820,12155,12785,11089
10043,11578,2299,12200,839,8382,3180,2408,952,14694,3226
10044,11490,12399,10375,11544,9617,2783,11837,16415,12918,12778
10045,4070,9291,12137,6711,82,246,17390,12007,9742,11306
10046,9004,7456,10377,14015,16830,6636,17110,7372,6217,12548
10047,9823,11252,3010,555,7902,2398,3283,8770,7688,5212
10048,8482,874,8680,13443,3547,13470,2829,14569,9807,16059
10049,10415,669,10705,8056,1383,15693,1685,1548,12122,13308
10050,14153,13332,2786,493,2320,10263,9446,13590,1429,820
10051,14160,1867,11265,3364,12002,11593,7209,11651,8230,3414
10052,10655,9681,11919,10695,12667,4201,12892,12745,9955,6416
10053,9433,10143,12074,12639,4135,11907,2360,16233,17474,16499
10054,739,2333,8922,1870,17372,7297,13947,13871,2508,13292
10055,12084,12232,12896,12096,9818,9681,10774,12244,2122,3355
10056,10495,14,12380,96,11940,15790,15883,13630,15543,12390
10057,17700,8662,10760,11562,17607,14281,12402,12800,13586,11171
10058,13609,4076,2592,16972,12269,5458,2210,3705,2933,16305
10059,12362,5077,1205,9420,1752,8056,12033,13308,11415,3083
10060,17316,16812,15258,15382,1168,10524,1000,1225,4797,11386
10061,6355,2441,14729,12956,12937,9929,4098,12785,2057,14031
10062,12333,5916,17279,12712,15088,14415,9830,11623,9893,14614
10063,417,4780,5229,12392,12111,8084,8515,7414,5290,14897
10064,11659,16590,12176,13367,3531,15680,10756,8601,10754,7107
10065,1429,1261,7548,3556,14546,2014,3271,15544,7816,2305
10066,16028,12569,125,5509,10473,9432,13261,12927,17264,11496
10067,1458,3799,11448,6100,4349,7216,16752,17119,4504,10127
10068,6076,7056,8650,12505,3896,10411,5202,10335,2864,4475
10069,11830,5441,11616,1034,2123,2065,16646,15441,6513,7320
10070,3555,4743,5210,87,15889,13732,2437,3918,8169,13741
10071,1411,5452,16111,121,812,3980,5225,8748,13188,4020
10072,11068,12100,16394,7393,2448,11470,10092,13167,12488,9482
10073,11005,2577,10359,9617,13050,12090,10375,11149,12399,11446
10074,2236,10757,16543,11088,13650,7903,12601,12770,1231,13835
10075,15961,8069,12610,5213,17731,10638,6933,41,1924,6363
10076,1958,11157,10985,16027,11008,9282,8876,69,16904,6714
10077,4029,12803,12061,16274,5986,13686,12944,1077,3164,12585
10078,11283,12470,11490,12911,12918,12317,10375,9960,9728,12343
10079,11026,2117,9348,9993,15534,1038,6121,5115,9893,12650
10080,7430,7742,1476,13129,11164,12232,11064,12184,12084,12500
10081,5851,2571,16314,5901,14046,13324,8786,7388,8800,1397
10082,9856,17361,10596,2775,9232,11376,9415,14476,15063,11999
10083,12145,12931,11042,3071,11844,12593,11038,11347,2209,9378
10084,11378,990,10620,2408,12639,13378,10191,9611,10372,9954
10085,11995,13291,15506,178,95,9873,16541,11440,12168,11093
10086,1764,1577,4603,6636,14015,3869,4436,11553,11592,1397
10087,1015,16218,12423,350,4005,3852,14195,10316,16886,267
10088,12206,12071,788,331,11064,329,13195,5363,11337,9592
10089,2686,1121,16876,3682,2113,4290,2658,8645,2076,14958
10090,10112,3005,10746,6424,8347,7252,1072,11369,6175,4038
10091,4332,17110,1286,1752,4498,10705,14394,8762,3083,1383
10092,12599,11205,13167,12443,12488,11470,14058,6799,2506,1006
10093,10059,9420,15407,6217,12796,6288,1752,8193,12033,1671
10094,11198,12500,10152,12870,9728,12582,13052,13207,11051,10446
10095,14086,5368,7034,5761,8691,11167,8940,4783,6201,14307
10096,5995,4581,11101,9983,12240,12824,11051,17111,71,15675
10097,12057,15167,6980,11260,11308,12973,13321,4403,10116,2730
10098,3459,3041,11504,7491,6480,130,7982,5551,8648,13079
10099,9393,397,12139,7168,12440,253,12978,907,9690,3868
10100,13091,12195,9309,12128,10105,12778,12633,12052,4596,10078
10101,3796,2493,12228,12067,10125,11065,9355,1329,1160,4092
10102,1673,894,11442,11846,11388,10055,12896,10230,12172,10446
10103,14960,13298,10212,12343,9254,10928,12280,9756,9592,11781
10104,15603,11107,11128,6427,7101,12079,9462,1263,1146,16636
10105,9818,1425,14624,12365,2953,12778,12195,12293,10042,11209
10106,2934,11015,9978,10475,11946,3786,6636,14872,13325,15771
10107,9491,848,10391,1891,13345,5029,11632,3918,3252,12415
10108,16504,542,8399,7518,12033,10295,10688,9992,17503,10806
10109,705,12343,9756,10170,12015,12435,10928,12317,12470,11337
10110,549,13454,4236,11973,6742,10870,15656,15318,9967,50
10111,400,11227,12919,9761,6587,7360,1912,3801,14434,992
10112,10090,3005,10746,8347,6424,7252,1072,11369,12658,4038
10113,13283,9714,1313,7857,5241,11797,16934,5746,4526,8527
10114,11647,13359,12966,11198,12074,12828,10550,9728,12881,12161
10115,9277,11355,12213,13034,50,13285,15744,15778,8957,9576
10116,15467,17582,9167,1576,10888,2417,11342,6980,1986,4132
10117,11926,10446,11994,518,10191,14408,15530,12639,9524,5847
10118,1793,10340,9212,7962,4602,8885,7876,3838,455,8919
10119,12774,16883,3013,11165,818,10027,15037,16325,10451,12894
10120,11856,2542,8971,11386,13243,12151,4929,10228,14015,3947
10121,13895,17641,712,15947,14383,11364,12397,16860,13468,4145
10122,9009,12985,4475,1591,1247,12341,13054,10252,5452,11715
